PERSON,Date,LOCATION 1,Latitude,Longitude
"Whyteford, Charles",11 April 1687,Paris,48.5109,2.2034
"Whyteford, Charles",12 April 1687,Paris,48.5109,2.2034
"Whyteford, Charles",14 April 1687,Paris,48.5109,2.2034
"Whyteford, Charles",17 April 1687,Paris,48.5109,2.2034
"Whyteford, Charles",21 April 1687,Paris,48.5109,2.2034
"Whyteford, Charles",23 April 1687,Paris,48.5109,2.2034
"Whyteford, Charles",29 April 1687,Paris,48.5109,2.2034
"Whyteford, Charles",1 May 1687,Paris,48.5109,2.2034
"Whyteford, Charles",13 May 1687,Paris,48.5109,2.2034
"Whyteford, Charles",23 May 1687,Paris,48.5109,2.2034
"Whyteford, Charles",30 May 1687,Paris,48.5109,2.2034
"Whyteford, Charles",1 June 1687,Paris,48.5109,2.2034
"Whyteford, Charles",14 June 1687,Paris,48.5109,2.2034
"Whyteford, Charles",26 June 1687,Paris,48.5109,2.2034
"Whyteford, Charles",28 June 1687,Paris,48.5109,2.2034
"Whyteford, Charles",5 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",8 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",9 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",12 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",13 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",14 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",19 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",22 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",26 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",27 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",28 July 1687,Paris,48.5109,2.2034
"Whyteford, Charles",14 August 1687,Paris,48.5109,2.2034
"Whyteford, Charles",23 August 1687,Paris,48.5109,2.2034
"Whyteford, Charles",29 August 1687,Paris,48.5109,2.2034
"Whyteford, Charles",30 August 1687,Paris,48.5109,2.2034
"Whyteford, Charles",1 September 1687,Paris,48.5109,2.2034
"Whyteford, Charles",2 September 1687,Paris,48.5109,2.2034
"Whyteford, Charles",5 September 1687,Paris,48.5109,2.2034
"Whyteford, Charles",12 September 1687,Paris,48.5109,2.2034
"Whyteford, Charles",19 September 1687,Paris,48.5109,2.2034
"Whyteford, Charles",23 September 1687,Paris,48.5109,2.2034
"Whyteford, Charles",26 September 1687,Paris,48.5109,2.2034
"Whyteford, Charles",4 October 1687,Paris,48.5109,2.2034
"Whyteford, Charles",6 October 1687,Paris,48.5109,2.2034
"Whyteford, Charles",8 October 1687,Paris,48.5109,2.2034
"Whyteford, Charles",8 November 1687,Paris,48.5109,2.2034
"Whyteford, Charles",11 November 1687,Paris,48.5109,2.2034
"Whyteford, Charles",12 November 1687,Paris,48.5109,2.2034
"Whyteford, Charles",8 December 1687,Paris,48.5109,2.2034
"Whyteford, Charles",10 December 1687,Paris,48.5109,2.2034
"Whyteford, Charles",12 December 1687,Paris,48.5109,2.2034
"Whyteford, Charles",5 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",6 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",8 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",11 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",12 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",16 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",18 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",19 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",20 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",21 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",26 January 1688,Paris,48.5109,2.2034
"Whyteford, Charles",3 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",5 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",7 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",8 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",15 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",16 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",17 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",24 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",27 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",28 February 1688,Paris,48.5109,2.2034
"Whyteford, Charles",2 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",3 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",8 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",9 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",16 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",17 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",19 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",22 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",23 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",25 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",28 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",29 March 1688,Paris,48.5109,2.2034
"Whyteford, Charles",1 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",6 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",13 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",16 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",20 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",27 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",29 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",30 April 1688,Paris,48.5109,2.2034
"Whyteford, Charles",4 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",6 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",11 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",13 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",15 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",21 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",22 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",25 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",27 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",30 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",31 May 1688,Paris,48.5109,2.2034
"Whyteford, Charles",4 June 1688,Paris,48.5109,2.2034
"Whyteford, Charles",7 June 1688,Paris,48.5109,2.2034
"Whyteford, Charles",8 June 1688,Paris,48.5109,2.2034
"Whyteford, Charles",11 June 1688,Paris,48.5109,2.2034
"Whyteford, Charles",13 June 1688,Paris,48.5109,2.2034
"Whyteford, Charles",13 July 1688,Paris,48.5109,2.2034
"Whyteford, Charles",15 July 1688,Paris,48.5109,2.2034
"Whyteford, Charles",16 July 1688,Paris,48.5109,2.2034
"Whyteford, Charles",3 August 1688,Paris,48.5109,2.2034
"Whyteford, Charles",14 August 1688,Paris,48.5109,2.2034
"Whyteford, Charles",16 August 1688,Paris,48.5109,2.2034
"Whyteford, Charles",17 August 1688,Paris,48.5109,2.2034
"Whyteford, Charles",19 August 1688,Paris,48.5109,2.2034
"Whyteford, Charles",30 August 1688,Paris,48.5109,2.2034
"Whyteford, Charles",4 September 1688,Paris,48.5109,2.2034
"Whyteford, Charles",12 September 1688,Paris,48.5109,2.2034
"Whyteford, Charles",5 October 1688,Paris,48.5109,2.2034
"Whyteford, Charles",15 October 1688,Paris,48.5109,2.2034
"Whyteford, Charles",11 November 1688,Paris,48.5109,2.2034
"Whyteford, Charles",10 December 1688,Paris,48.5109,2.2034
"Whyteford, Charles",31 January 1689,Paris,48.5109,2.2034
"Whyteford, Charles",7 February 1689,Paris,48.5109,2.2034
"Whyteford, Charles",15 February 1689,Paris,48.5109,2.2034
"Whyteford, Charles",20 February 1689,Paris,48.5109,2.2034
"Whyteford, Charles",22 February 1689,Paris,48.5109,2.2034
"Whyteford, Charles",7 March 1689,Paris,48.5109,2.2034
"Whyteford, Charles",25 April 1689,Paris,48.5109,2.2034
"Whyteford, Charles",24 May 1689,Paris,48.5109,2.2034
"Whyteford, Charles",6 June 1689,Paris,48.5109,2.2034
"Whyteford, Charles",13 June 1689,Paris,48.5109,2.2034
"Whyteford, Charles",12 December 1689,Paris,48.5109,2.2034
"Whyteford, Charles",17 December 1689,Paris,48.5109,2.2034
"Whyteford, Charles",3 March 1690,Paris,48.5109,2.2034
"Whyteford, Charles",31 July 1690,Paris,48.5109,2.2034
"Whyteford, Charles",18 September 1690,Paris,48.5109,2.2034
"Whyteford, Charles",2 October 1690,Paris,48.5109,2.2034
"Whyteford, Charles",16 October 1690,Paris,48.5109,2.2034
"Whyteford, Charles",6 January 1691,Paris,48.5109,2.2034
"Whyteford, Charles",19 February 1691,Paris,48.5109,2.2034
"Whyteford, Charles",3 March 1691,Paris,48.5109,2.2034
"Whyteford, Charles",24 March 1691,Paris,48.5109,2.2034
"Whyteford, Charles",4 June 1691,Paris,48.5109,2.2034
"Whyteford, Charles",11 July 1691,Paris,48.5109,2.2034
"Whyteford, Charles",28 August 1691,Paris,48.5109,2.2034
"Whyteford, Charles",18 September 1691,Paris,48.5109,2.2034
"Whyteford, Charles",15 October 1691,Paris,48.5109,2.2034
"Whyteford, Charles",27 November 1691,Paris,48.5109,2.2034
"Whyteford, Charles",17 December 1691,Paris,48.5109,2.2034
"Whyteford, Charles",22 January 1692,Paris,48.5109,2.2034
"Whyteford, Charles",5 February 1692,Paris,48.5109,2.2034
"Whyteford, Charles",12 February 1692,Paris,48.5109,2.2034
"Whyteford, Charles",19 February 1692,Paris,48.5109,2.2034
"Whyteford, Charles",26 February 1692,Paris,48.5109,2.2034
"Whyteford, Charles",4 March 1692,Paris,48.5109,2.2034
"Whyteford, Charles",11 March 1692,Paris,48.5109,2.2034
"Whyteford, Charles",23 March 1692,Paris,48.5109,2.2034
"Whyteford, Charles",8 April 1692,Paris,48.5109,2.2034
"Whyteford, Charles",22 April 1692,Paris,48.5109,2.2034
"Whyteford, Charles",29 April 1692,Paris,48.5109,2.2034
"Whyteford, Charles",6 May 1692,Paris,48.5109,2.2034
"Whyteford, Charles",16 June 1692,Paris,48.5109,2.2034
"Whyteford, Charles",1 July 1692,Paris,48.5109,2.2034
"Whyteford, Charles",19 August 1692,Paris,48.5109,2.2034
"Whyteford, Charles",9 September 1692,Paris,48.5109,2.2034
"Whyteford, Charles",30 September 1692,Paris,48.5109,2.2034
"Whyteford, Charles",18 November 1692,Paris,48.5109,2.2034
"Whyteford, Charles",9 December 1692,Paris,48.5109,2.2034
"Whyteford, Charles",30 December 1692,Paris,48.5109,2.2034
"Whyteford, Charles",6 January 1693,Paris,48.5109,2.2034
"Whyteford, Charles",3 February 1693,Paris,48.5109,2.2034
"Whyteford, Charles",3 March 1693,Paris,48.5109,2.2034
"Whyteford, Charles",20 April 1693,Paris,48.5109,2.2034
"Whyteford, Charles",19 May 1693,Paris,48.5109,2.2034
"Whyteford, Charles",2 June 1693,Paris,48.5109,2.2034
"Whyteford, Charles",23 June 1693,Paris,48.5109,2.2034
"Whyteford, Charles",7 July 1693,Paris,48.5109,2.2034
"Whyteford, Charles",28 July 1693,Paris,48.5109,2.2034
"Whyteford, Charles",8 September 1693,Paris,48.5109,2.2034
"Whyteford, Charles",4 October 1693,Paris,48.5109,2.2034
"Whyteford, Charles",19 October 1693,Paris,48.5109,2.2034
"Whyteford, Charles",3 November 1693,Paris,48.5109,2.2034
"Whyteford, Charles",12 November 1693,Paris,48.5109,2.2034
"Whyteford, Charles",17 November 1693,Paris,48.5109,2.2034
"Whyteford, Charles",24 November 1693,Paris,48.5109,2.2034
"Whyteford, Charles",1 December 1693,Paris,48.5109,2.2034
"Whyteford, Charles",16 February 1694,Paris,48.5109,2.2034
"Whyteford, Charles",23 February 1694,Paris,48.5109,2.2034
"Whyteford, Charles",9 March 1694,Paris,48.5109,2.2034
"Whyteford, Charles",23 March 1694,Paris,48.5109,2.2034
"Whyteford, Charles",20 April 1694,Paris,48.5109,2.2034
"Whyteford, Charles",11 May 1694,Paris,48.5109,2.2034
"Whyteford, Charles",12 May 1694,Paris,48.5109,2.2034
"Whyteford, Charles",31 May 1694,Paris,48.5109,2.2034
"Whyteford, Charles",11 June 1694,Paris,48.5109,2.2034
"Whyteford, Charles",16 June 1694,Paris,48.5109,2.2034
"Whyteford, Charles",6 July 1694,Paris,48.5109,2.2034
"Whyteford, Charles",10 July 1694,Paris,48.5109,2.2034
"Whyteford, Charles",4 August 1694,Paris,48.5109,2.2034
"Whyteford, Charles",13 August 1694,Paris,48.5109,2.2034
"Whyteford, Charles",21 August 1694,Paris,48.5109,2.2034
"Whyteford, Charles",5 September 1694,Paris,48.5109,2.2034
"Whyteford, Charles",16 September 1694,Paris,48.5109,2.2034
"Whyteford, Charles",2 October 1694,Paris,48.5109,2.2034
"Whyteford, Charles",12 October 1694,Paris,48.5109,2.2034
"Whyteford, Charles",25 October 1694,Paris,48.5109,2.2034
"Whyteford, Charles",12 November 1694,Paris,48.5109,2.2034
"Whyteford, Charles",16 November 1694,Paris,48.5109,2.2034
"Whyteford, Charles",30 November 1694,Paris,48.5109,2.2034
"Whyteford, Charles",6 December 1694,Paris,48.5109,2.2034
"Whyteford, Charles",14 December 1694,Paris,48.5109,2.2034
"Whyteford, Charles",21 December 1694,Paris,48.5109,2.2034
"Whyteford, Charles",23 December 1694,Paris,48.5109,2.2034
"Whyteford, Charles",28 December 1694,Paris,48.5109,2.2034
"William, Dr.",9 November 1696,Rome,41.5753,12.2708
Wilson,31 October 1695,Huntly,-,-
"Wilson, James",29 November 1692,London,51.514125,-0.093689
"Wilson, James",12 November 1693,London,51.514125,-0.093689
"Wilson, James",11 June 1694,Edinburgh,55.95,-3.2
"Wilson, James",25 May 1695,Edinburgh,55.95,-3.2
Winter,2 November 1677,Paris,48.5109,2.2034
"Zambechini, Giuseppe",13 January 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",17 January 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",26 February 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",5 March 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",17 March 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",7 May 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",18 June 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",7 July 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",30 July 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",20 August 1678,Rome,41.5753,12.2708
"Zambechini, Giuseppe",20 March 1680,Rome,41.5753,12.2708
"Zambechini, Giuseppe",24 May 1685,Rome,41.5753,12.2708
