Date,Start Date,End Date,Origin City,Origin Latitude,Origin Longitude,Destination City,Destination Latitude,Destination Longitude,Sender,Recipient,Notes
23 February 1684,-78837,-78837,Paris,48.5109,2.2034,Meldrum,57.2136,-2.2948,"Innes, Lewis","Meldrum, Lady Mary Urquhart",-
23 February 1684,-78837,-78837,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Dunbar, Alexander",-
23 February 1694,-75184,-75184,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter Lorenzo","Whyteford, Charles",-
23 February 1698,-73723,-73723,Lyon,45.748457,4.846711,Rome,41.5753,12.2708,"Irvine, John","Leslie, Don Gulielmo","arrived with two higland boys, George Rose and George Douglas, headig for College of Rome"
23 January 1689,-77041,-77041,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
23 July 1666,-85261,-85261,Paris,48.5109,2.2034,-,-,-,"Conne, Patrick",-,-
23 July 1687,-77591,-77591,Windsor,51.483333,-0.6,Paris,48.5109,2.2034,"Mansuet, F",Talon,-
23 June 1681,-79812,-79812,Castle Tyres,53.0051,-2.1308,Paris,48.5109,2.2034,"Rian, Hugh","MacDonald, Angus",MacDonald son of Glenaladale; MacDonalds of Glenaladale were based in Morar
23 June 1693,-75429,-75429,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Pringle, John","Whyteford, Charles",-
23 June 1694,-75064,-75064,St Germain,46.912384,2.445217,Paris,48.5109,2.2034,"Innes, Lewis",Talon,-
23 March 1684,-78808,-78808,Troye,43.027216,1.878215,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
23 March 1688,-77347,-77347,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
23 March 1692,-75886,-75886,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Strachan, Robert Francis","Gordon, Mistress and Whyteford, Charles",-
23 March 1694,-75156,-75156,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
23 March 1694,-75156,-75156,Rome,41.5753,12.2708,-,-,-,"Leslie, Don Gulielmo","Melfort, Lord",Rome agreed to grant Scottish bishop
23 March 1695,-74791,-74791,Elgin,57.65,-3.333333,-,-,-,"Dunbar, Alexander","Enscot, Mr.","Dunbar alias, Peter Gray"
23 March 1699,-73330,-73330,Scotland,56.4907,4.2026,-,-,-,"Drummond, Alexander",-,-
23 May 1683,-79113,-79113,Rillé,47.452232,0.248681,Paris,48.5109,2.2034,"Hay, Abbot Rillé","Innes, Lewis",-
23 May 1687,-77652,-77652,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Perth, Lord","Whyteford, Charles",-
23 May 1687,-77652,-77652,Windsor,51.483333,-0.6,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
23 October 1679,-80421,-80421,Rotterdam,51.916667,4.5,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
23 October 1687,-77499,-77499,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Hannat, Jacques",Talon,-
23 October 1691,-76038,-76038,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Gordon, Father Augustin","Leslie, Walter Lorenzo",-
23 September 1684,-78624,-78624,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Valenti, Signor Romani",-
23 September 1685,-78259,-78259,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
23 September 1687,-77529,-77529,Newcastle,54.988056,-1.619444,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
23 September 1688,-77163,-77163,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
23 September 1689,-76798,-76798,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Lindsay, David","Innes, Lewis",-
24 April 1662,-86812,-86812,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Father William Lewis",-
24 April 1674,-82429,-82429,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
24 April 1678,-80968,-80968,Pesaro,43.9,12.916667,"Senigallia, Italy",43.716667,13.216667,"Leslie, Don Gulielmo","Adorni, Father Andrea",-
24 April 1679,-80603,-80603,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Irvine, John","Leslie, Don Gulielmo",-
24 April 1680,-80237,-80237,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Nicol, James","MacDonald, Aeneas",-
24 April 1683,-79142,-79142,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly and Dunbar, Alexander","Whyteford, Charles","Gordon alias, Hippons"
24 August 1666,-85229,-85229,Pistoia,43.916667,10.9,Rome,41.5753,12.2708,"Forbes, Father James","Talbot, Father Gilbert",-
24 December 1666,-85107,-85107,Paris,48.5109,2.2034,Vienna,48.13,16.2214,Carnegy,"Barone de Paye, Monsieur le",-
24 December 1678,-80724,-80724,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Falconi, Lorento","Leslie, Don Gulielmo",-
24 December 1683,-78898,-78898,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Blackadder, John",-
24 December 1686,-77802,-77802,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Kennedy, James",-
24 December 1686,-77802,-77802,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Maitland,-
24 February 1668,-84680,-84680,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Gordon, Father Adam","Talbot, Father Gilbert",-
24 February 1687,-77740,-77740,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
24 February 1687,-77740,-77740,Eriskay Island,57.0536,-7.2306,-,-,-,"Devoyer, James and Lea, James",-,-
24 February 1687,-77740,-77740,Roslin Castle,55.51,3.0925,-,-,-,"Hay, Father R",-,-
24 February 1688,-77375,-77375,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
24 February 1688,-77375,-77375,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
24 February 1691,-76279,-76279,Leghorn,43.55,10.316667,Rome,41.5753,12.2708,Nairne,"Leslie, Don Gulielmo",-
24 February 1691,-76279,-76279,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,Nairne,"Leslie, Don Gulielmo",-
24 February 1693,-75548,-75548,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Howard, Cardinal Philip","Innes, Lewis",-
24 January 1684,-78867,-78867,-,-,-,Paris,48.5109,2.2034,"Meldrum, Lady Mary Urquhart","Innes, Lewis",-
24 January 1685,-78501,-78501,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Irvine, John","Irvine alias, Cabrach"
24 January 1693,-75579,-75579,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Sargeant, Francis","Leslie, Don Gulielmo",-
24 January 1695,-74849,-74849,Paris,48.5109,2.2034,-,-,-,"Dempster, Father Francis",-,-
24 July 1677,-81242,-81242,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"St Clair, James","Barclay, Robert",-
24 July 1679,-80512,-80512,Letterfourie,57.633333,-2.9,Paris,48.5109,2.2034,"Gordon, John","Burnet, David",-
24 June 1678,-80907,-80907,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Tylden, Thomas alias Godden","Betham, Dr. John",-
24 June 1691,-76159,-76159,Wurttemberg,49.5501,6.0623,Rome,41.5753,12.2708,"Sargeant, Francis","Thomson, James",-
24 June 1692,-75793,-75793,Rome,41.5753,12.2708,-,-,-,"Gordon, Patrick",-,-
24 March 1678,-80999,-80999,Padua,45.24,11.5307,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, Don Gulielmo",-
24 March 1679,-80634,-80634,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Innes, Father James","Innes, Lewis",-
24 March 1683,-79173,-79173,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
24 March 1685,-78442,-78442,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",King James II,-
24 March 1688,-77346,-77346,Scotland,56.4907,4.2026,-,-,-,"Burnet, David","Innes, Lewis",-
24 March 1691,-76251,-76251,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
24 May 1675,-82034,-82034,Padua,45.24,11.5307,-,-,-,"Irvine, Christopher",-,-
24 May 1683,-79112,-79112,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Burnet, David",-
24 May 1683,-79112,-79112,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Innes, Charles",-
24 May 1685,-78381,-78381,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Zambecchini, Signor Giuseppe","Leslie, Don Gulielmo",-
24 May 1687,-77651,-77651,Paris,48.5109,2.2034,London,51.514125,-0.093689,"Renaudot, Abbé","Innes, Lewis",-
24 May 1689,-76920,-76920,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"McGhie, Father Andrew","Whyteford, Charles",-
24 May 1692,-75824,-75824,Quevilly,49.2704,1.0254,-,-,-,"Melfort, Lord",-,-
24 November 1660,-87328,-87328,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Talbot, Father Gilbert",-
24 November 1665,-85502,-85502,-,-,-,Rome,41.5753,12.2708,"Irvine, John","Talbot, Father Gilbert",-
24 November 1684,-78562,-78562,Rotterdam,51.916667,4.5,Rome,41.5753,12.2708,"Kennedy, James","Leslie, Don Gulielmo",-
24 November 1693,-75275,-75275,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Whyteford, Charles",-
24 October 1679,-80420,-80420,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Barclay, Robert",-
24 October 1683,-78959,-78959,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Burnet, David","Burnet alias, Mr Lawrence"
24 October 1683,-78959,-78959,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Leslie, Alexander","Leslie alias, Boots"
24 September 1681,-79719,-79719,Aberdeen,57.133333,-2.1,-,-,-,"Burnet, David",-,Burnet alias David Lawrence
24 September 1681,-79719,-79719,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
24 September 1681,-79719,-79719,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
24 September 1681,-79719,-79719,Rome,41.5753,12.2708,-,-,-,"Jameson, John Paul",-,-
24 September 1686,-77893,-77893,Rotterdam,51.916667,4.5,Rome,41.5753,12.2708,"Kennedy, James","Leslie, Don Gulielmo",-
24 September 1687,-77528,-77528,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
24 September 1699,-73145,-73145,Dunkirk,51.05,2.366667,Rome,41.5753,12.2708,"Chrichton, Alexander",Irvine,-
25 April 1665,-85715,-85715,"Vaison, France",44.24287,5.071761,Rome,41.5753,12.2708,"Gray, J and Gray, Robert","Talbot, Father Gilbert",-
25 April 1677,-81332,-81332,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Dunbar, Alexander","Burnet, David",-
25 April 1683,-79141,-79141,Edinburgh,55.95,-3.2,-,-,-,"Dunbar, Alexander",-,-
25 April 1685,-78410,-78410,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
25 April 1689,-76949,-76949,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
25 April 1695,-74758,-74758,Edinburgh,55.95,-3.2,Rome,41.5753,12.2708,"Irvine, John","Leslie, Don Gulielmo","in between letters from Edinburgh, Irvin is in the north of Scotland, where there is no access to post"
25 August 1662,-86689,-86689,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Dempster, Father Francis",-
25 August 1681,-79749,-79749,"Gordon Castle, alias Bogue",57.3723,-3.0514,-,-,-,"Leslie, Alexander","Barclay, Robert",-
25 August 1683,-79019,-79019,Paris,48.5109,2.2034,Padua,45.24,11.5307,"Innes, Lewis","Irvine, John",-
25 December 1688,-77070,-77070,Versailles,48.803593,2.134236,-,-,-,Talon,-,-
25 December 1691,-75975,-75975,Rome,41.5753,12.2708,Gratz,47.066667,15.45,"Leslie, Don Gulielmo","Leslie, Father",-
25 December 1695,-74514,-74514,Edinburgh,55.95,-3.2,-,-,-,"Irvine, John",-,-
25 February 1675,-82122,-82122,"Lambspringe Abbey, Germany",51.5923,10.0837,-,-,-,"English, Father Placid OSB",-,-
25 February 1683,-79200,-79200,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Davidson, Robert","Innes, Lewis",-
25 February 1685,-78469,-78469,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Sempil, Lady",-
25 February 1687,-77739,-77739,"Grottaferrata, Rome",41.482,12.4232,Rome,41.5753,12.2708,"Jameson, John Paul","Leslie, Walter Lorenzo",-
25 February 1692,-75913,-75913,Scotland,56.4907,4.2026,Rotterdam,51.916667,4.5,"Dunbar, Alexander",Grisie,-
25 January 1684,-78866,-78866,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
25 January 1684,-78866,-78866,Rome,41.5753,12.2708,-,-,-,"Jameson, John Paul",-,-
25 January 1689,-77039,-77039,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Innes, Lewis",-
25 July 1671,-83433,-83433,London,51.514125,-0.093689,Ratisbone,49.0118,12.0536,"Reid, John","Reid, Ephrem OSB",-
25 July 1680,-80145,-80145,Rouen,49.433333,1.083333,Amsterdam,52.35,4.916667,Ernault,"Lodge, John",Lodge: merchant
25 June 1680,-80175,-80175,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Barclay, Robert",-
25 June 1694,-75062,-75062,Douai,50.2509,3.1121,St Germain,46.912384,2.445217,"Forbes, Father James","Innes, Lewis",-
25 March 1681,-79902,-79902,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
25 March 1687,-77711,-77711,Aixe,45.798624,1.138836,Paris,48.5109,2.2034,"Davidson, Robert","Whyteford, Charles",-
25 March 1688,-77345,-77345,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Whyteford, Charles",-
25 March 1690,-76615,-76615,Blackness Castle,56.0009,3.3101,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",Walter in prison at Blackness Castle
25 May 1677,-81302,-81302,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Irvine, Christopher","Irvine, John",cousins
25 May 1683,-79111,-79111,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Burnet, David",-
25 May 1688,-77284,-77284,Havre de Grace,49.2702,0.0002,Paris,48.5109,2.2034,"Donaldson, James","Whyteford, Charles",-
25 May 1688,-77284,-77284,Venice,45.438611,12.326667,Rome,41.5753,12.2708,"Sargeant, Francis","Leslie, Don Gulielmo",-
25 May 1695,-74728,-74728,Edinburgh,55.95,-3.2,Rome,41.5753,12.2708,"Wilson, James","Leslie, Don Gulielmo and Leslie, Lorenzo",-
25 November 1678,-80753,-80753,Padua,45.24,11.5307,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, Don Gulielmo",-
25 November 1692,-75639,-75639,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Howard, Cardinal Philip","Innes, Lewis",-
25 October 1681,-79688,-79688,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Barclay, Robert",-
25 October 1691,-76036,-76036,Lyon,45.748457,4.846711,Rome,41.5753,12.2708,"Thomson, James","Leslie, Don Gulielmo",-
25 October 1694,-74940,-74940,Brussels,50.833333,4.333333,Paris,48.5109,2.2034,"Wallace, John","Whyteford, Charles",Wallace alias Jo Cant
25 September 1683,-78988,-78988,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Innes, Francis",-
26 April 1665,-85714,-85714,Rimini,44.063333,12.580833,Rome,41.5753,12.2708,"Irvine, John","Talbot, Father Gilbert",-
26 April 1688,-77313,-77313,Edinburgh,55.95,-3.2,Rome,41.5753,12.2708,"Burnet, David; Irvine, John; Christie, Patrick; Nicol, James; Jameson, John Paul; Leslie, Alexander; Avener, John","Dunbar, Lord Argyle",-
26 April 1689,-76948,-76948,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo and Leslie, Willia","Innes, Lewis",-
26 April 1690,-76583,-76583,Stettenfels,49.0528,9.1212,Rome,41.5753,12.2708,"Sargeant, Francis","Leslie, Valentine",-
26 August 1678,-80844,-80844,Padua,45.24,11.5307,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, Don Gulielmo",-
26 August 1688,-77191,-77191,Edinburgh,55.95,-3.2,-,-,-,"Burnet, David",-,"Burnet alias, David Lawrence"
26 December 1660,-87296,-87296,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Dempster, Father Francis",-
26 February 1669,-84312,-84312,Perugia,43.133333,12.366667,Rome,41.5753,12.2708,"Leslie, Father William Lewis","Talbot, Father Gilbert",-
26 February 1678,-81025,-81025,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Chanelliere, Gilbert","Leslie, Don Gulielmo",-
26 February 1678,-81025,-81025,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Zambechini, Giuseppe","Leslie, Don Gulielmo",-
26 February 1684,-78834,-78834,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Irvine, John","Irvine alias, Cabrach"
26 February 1689,-77007,-77007,Rome,41.5753,12.2708,-,-,-,"Gonzalez, Thyrsus Jesuit General","McGhie, Father Andrew",-
26 February 1692,-75912,-75912,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Gordon, Father Augustin","Leslie, Walter Lorenzo",-
26 February 1692,-75912,-75912,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
26 January 1660,-87631,-87631,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Dempster, Father Francis",-
26 January 1684,-78865,-78865,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Forbes, Thomas","Leslie, Don Gulielmo",-
26 January 1685,-78499,-78499,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Roberson,-
26 January 1688,-77404,-77404,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
26 July 1660,-87449,-87449,Douai,50.2509,3.1121,-,-,-,"Christie, Father William",-,-
26 July 1675,-81971,-81971,Padua,45.24,11.5307,Thessaloniki,40.6402778,22.9438889,"Irvine, Christopher",Irvine,cousins
26 July 1680,-80144,-80144,Rouen,49.433333,1.083333,Paris,48.5109,2.2034,"Burnet, David","Barclay, Robert",Burnet alias David Lawrence
26 July 1680,-80144,-80144,Rouen,49.433333,1.083333,Paris,48.5109,2.2034,Ernault and Scouler,"Barclay, Robert","Ernault and Scouler, merchants"
26 July 1683,-79049,-79049,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Innes, Lewis",Gordon alias Hyppons
26 July 1683,-79049,-79049,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
26 July 1684,-78683,-78683,Cadiz,36.515789,-6.279692,Paris,48.5109,2.2034,"Blackadder, John","Whyteford, Charles",-
26 July 1687,-77588,-77588,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
26 June 1683,-79079,-79079,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Meldrum, Lord",-
26 June 1687,-77618,-77618,Windsor Castle,51.2919,0.3607,Paris,48.5109,2.2034,Maitland,"Whyteford, Charles",-
26 June 1699,-73235,-73235,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Mrs.","Leslie, Don Gulielmo",-
26 March 1680,-80266,-80266,Pesaro,43.9,12.916667,Rome,41.5753,12.2708,"Irvine, John","Jameson, John Paul",-
26 March 1680,-80266,-80266,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Jameson, John Paul","Burnet, David",-
26 March 1684,-78805,-78805,Bourgignon,47.28,6.4845,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
26 March 1684,-78805,-78805,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Davidson, Robert","Innes, Lewis",-
26 March 1685,-78440,-78440,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
26 May 1683,-79110,-79110,Louvain,50.883333,4.7,Paris,48.5109,2.2034,"Gordon, Father Alexanderander","Innes, Lewis",-
26 May 1685,-78379,-78379,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Gordon, John",-
26 May 1693,-75457,-75457,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
26 November 1668,-84404,-84404,-,-,-,Rome,41.5753,12.2708,"Howard, Charles","Leslie, Father William Lewis",-
26 November 1683,-78926,-78926,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Leslie, William","Innes, Lewis",Abbot Leslie?
26 November 1685,-78195,-78195,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Strachan, Robert Francis","Leslie, Don Gulielmo",-
26 November 1687,-77465,-77465,Edinburgh,55.95,-3.2,London,51.514125,-0.093689,"Paterson, John, Archbishop of Glasgow","Innes, Lodowick",-
26 November 1692,-75638,-75638,Rome,41.5753,12.2708,-,-,-,"Leslie, Don Gulielmo","Melfort, Lord",-
26 October 1681,-79687,-79687,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Maxwell, Mme I","Barclay, Robert",-
26 October 1691,-76035,-76035,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Morgan, Henry",Briott,Morgan aias Harrison
26 October 1693,-75304,-75304,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Gordon, George, Duke of Gordon/Marquess Huntly and Davidson, Robert and Crichton, Alexander and Nicol, James","Leslie, Don Gulielmo",-
26 September 1681,-79717,-79717,Antwerp,51.216667,4.416667,Rome,41.5753,12.2708,"Gordon, George, Duke of Gordon/Marquess Huntly, Marquess Huntly","Leslie, Don Gulielmo",-
26 September 1686,-77891,-77891,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Lord Chancellor,-
26 September 1687,-77526,-77526,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Whyteford, Charles",-
27 April 1678,-80965,-80965,Mechelen,51.033333,4.466667,Paris,48.5109,2.2034,"Kempe, George","Barclay, Robert",-
27 April 1678,-80965,-80965,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Barclay, Robert",-
27 April 1681,-79869,-79869,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Barclay, Robert",-
27 April 1688,-77312,-77312,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
27 April 1692,-75851,-75851,Leghorn,43.55,10.316667,Rome,41.5753,12.2708,"Wallace, John","Leslie, Don Gulielmo",-
27 April 1693,-75486,-75486,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Wallace, John","Leslie, Lorenzo",-
27 August 1661,-87052,-87052,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Dempster, Father Francis",-
27 August 1663,-86322,-86322,-,-,-,Rome,41.5753,12.2708,"Johnstone, Father George","Talbot, Father Gilbert",-
